STNAM,FIPST,LEAID,leanm11,ALL_RLA00numvalid_1112,ALL_RLA00pctprof_1112
CALIFORNIA,6,618240,Indian Diggings Elementary,12,50
CALIFORNIA,6,618270,Indian Springs Elementary,7,50
CALIFORNIA,6,618390,Inglewood ,7636,46
CALIFORNIA,6,618510,Island Union Elementary,186,67
CALIFORNIA,6,618660,Jacoby Creek Elementary,296,89
CALIFORNIA,6,618690,Jamestown Elementary,420,52
CALIFORNIA,6,618730,Jamul-Dulzura Union Elementary,694,63
CALIFORNIA,6,618780,Janesville Union Elementary,244,69
CALIFORNIA,6,618810,Jefferson Elementary,11,50
CALIFORNIA,6,618840,Jefferson Elementary,1737,69
CALIFORNIA,6,618870,Jefferson Elementary,4769,59
CALIFORNIA,6,618930,Jefferson Union High,1252,60
CALIFORNIA,6,618990,John Swett ,864,49
CALIFORNIA,6,619050,Johnstonville Elementary,132,57
CALIFORNIA,6,619110,Julian Union High,42,64.5
CALIFORNIA,6,619140,Julian Union Elementary,1409,65
CALIFORNIA,6,619170,Junction City Elementary,62,67
CALIFORNIA,6,619200,Junction Elementary,194,62
CALIFORNIA,6,619230,Junction Elementary,15,50
CALIFORNIA,6,619260,Jurupa ,10472,49
CALIFORNIA,6,619320,Kelseyville ,895,44
CALIFORNIA,6,619380,Kentfield Elementary,785,91
CALIFORNIA,6,619410,Kenwood,75,77
CALIFORNIA,6,619440,Keppel Union Elementary,1957,47
CALIFORNIA,6,619490,Kerman ,2517,54
CALIFORNIA,6,619540,Kern Union High,8297,52
CALIFORNIA,6,619590,Kernville Union Elementary,505,55
CALIFORNIA,6,619620,Keyes Union,629,51
CALIFORNIA,6,619650,Monterey County,497,32
CALIFORNIA,6,619680,King City Union,1556,44
CALIFORNIA,6,619700,Kings Canyon Joint ,4996,54
CALIFORNIA,6,619740,Kings River Union Elementary,310,47
CALIFORNIA,6,619770,Kings River-Hardwick Union Elementary,452,70
CALIFORNIA,6,619800,Kingsburg Elementary Charter,1499,65
CALIFORNIA,6,619830,Kingsburg Joint Union High,280,60
CALIFORNIA,6,619860,Kirkwood Elementary,59,64.5
CALIFORNIA,6,619890,Kit Carson Union Elementary,291,55
CALIFORNIA,6,619920,Klamath River Union Elementary,9,50
CALIFORNIA,6,619950,Klamath-Trinity Joint ,544,33
CALIFORNIA,6,619980,Kneeland Elementary,17,69.5
CALIFORNIA,6,620010,Knights Ferry Elementary,72,67
CALIFORNIA,6,620040,Knightsen Elementary,326,63
CALIFORNIA,6,620070,Konocti ,1597,42
CALIFORNIA,6,620130,La Canada ,2244,92
CALIFORNIA,6,620160,La Grange Elementary,7,50
CALIFORNIA,6,620190,La Habra City Elementary,3489,49
CALIFORNIA,6,620220,La Honda-Pescadero ,169,42
CALIFORNIA,6,620250,La Mesa-Spring Valley,8014,62
CALIFORNIA,6,620310,Lafayette Elementary,2252,88
CALIFORNIA,6,620370,Laguna Beach ,1680,86
CALIFORNIA,6,620430,Laguna Joint Elementary,8,50
CALIFORNIA,6,620460,Pacifica,2128,70
CALIFORNIA,6,620490,Lagunita Elementary,71,72
CALIFORNIA,6,620520,Lagunitas Elementary,115,72
CALIFORNIA,6,620610,Lake Elementary,98,72
CALIFORNIA,6,620640,Lake Tahoe ,1892,59
CALIFORNIA,6,620670,Lakeport ,750,55
CALIFORNIA,6,620700,Lakeside Joint,41,84.5
CALIFORNIA,6,620730,Lakeside Union,888,58
CALIFORNIA,6,620760,Lakeside Union Elementary,207,37
CALIFORNIA,6,620790,Lakeside Union Elementary,2964,61
CALIFORNIA,6,620850,Lamont Elementary,1697,35
CALIFORNIA,6,620880,Lancaster Elementary,9601,43
CALIFORNIA,6,620910,Larkspur-Corte Madera,898,88
CALIFORNIA,6,621000,Las Virgenes ,5986,84
CALIFORNIA,6,621060,Lassen Union High,241,54
CALIFORNIA,6,621090,Lassen View Union Elementary,208,75
CALIFORNIA,6,621150,Laton Joint ,349,42
CALIFORNIA,6,621180,Latrobe,115,92
CALIFORNIA,6,621210,Lawndale Elementary,3880,56
CALIFORNIA,6,621240,Le Grand Union Elementary,271,41
CALIFORNIA,6,621270,Le Grand Union High,140,37
CALIFORNIA,6,621330,Lemon Grove,2365,51
CALIFORNIA,6,621360,Lemoore Union Elementary,2146,55
CALIFORNIA,6,621400,Lemoore Union High,530,54
CALIFORNIA,6,621420,Lennox,4402,49
CALIFORNIA,6,621450,Richland Union Elementary,2107,34
CALIFORNIA,6,621480,Lewiston Elementary,34,64.5
CALIFORNIA,6,621540,Liberty Elementary,824,60
CALIFORNIA,6,621570,Liberty Elementary,155,47
CALIFORNIA,6,621600,Liberty Union High,1822,61
CALIFORNIA,6,621660,Lincoln Elementary,3,70
CALIFORNIA,6,621690,Lincoln ,4814,59
CALIFORNIA,6,621810,Linden ,1238,53
CALIFORNIA,6,621870,Lindsay ,2242,32
CALIFORNIA,6,621900,Linns Valley-Poso Flat Union,19,49.5
CALIFORNIA,6,621930,Little Lake City Elementary,3170,61
CALIFORNIA,6,621960,Little Shasta Elementary,20,49.5
CALIFORNIA,6,621990,Live Oak Elementary,1244,56
CALIFORNIA,6,622050,Live Oak ,938,50
CALIFORNIA,6,622110,Livermore Valley Joint ,6625,72
CALIFORNIA,6,622170,Livingston Union Elementary,1664,50
CALIFORNIA,6,622230,Lodi ,15995,51
CALIFORNIA,6,622320,Loleta Union Elementary,148,37
CALIFORNIA,6,622350,Loma Prieta Joint Union Elementary,291,86
CALIFORNIA,6,622380,Las Lomitas Elementary,845,92
CALIFORNIA,6,622410,Lompoc ,5065,52
CALIFORNIA,6,622440,Lone Pine ,181,47
CALIFORNIA,6,622500,Long Beach ,43330,55
CALIFORNIA,6,622560,Loomis Union Elementary,2113,80
CALIFORNIA,6,622590,Los Alamitos ,5114,86
CALIFORNIA,6,622650,Los Altos Elementary,3009,93
CALIFORNIA,6,622710,Los Angeles ,342223,49
CALIFORNIA,6,622740,Los Banos ,5185,47
CALIFORNIA,6,622800,Los Gatos-Saratoga Joint Union High,784,88
CALIFORNIA,6,622830,Los Gatos Union Elementary,2155,88
CALIFORNIA,6,622860,Los Molinos ,284,59
CALIFORNIA,6,622890,Los Nietos,1316,54
CALIFORNIA,6,622920,Los Olivos Elementary,290,70
CALIFORNIA,6,622950,Lost Hills Union Elementary,348,40
CALIFORNIA,6,623010,Lowell Joint,2149,74
CALIFORNIA,6,623040,Lucerne Elementary,134,47
CALIFORNIA,6,623080,Lucia Mar ,5559,63
CALIFORNIA,6,623130,Luther Burbank,339,55
CALIFORNIA,6,623160,Lynwood ,8045,40
CALIFORNIA,6,623340,Madera ,10448,43
CALIFORNIA,6,623430,Magnolia Elementary,3602,55
CALIFORNIA,6,623460,Magnolia Union Elementary,88,72
CALIFORNIA,6,623530,Mammoth ,622,60
CALIFORNIA,6,623550,Manchester Union Elementary,28,49.5
CALIFORNIA,6,623610,Manteca ,12608,49
CALIFORNIA,6,623670,Manton Joint Union Elementary,26,49.5
CALIFORNIA,6,623700,Manzanita Elementary,195,72
CALIFORNIA,6,623730,Maple Creek Elementary,9,50
CALIFORNIA,6,623760,Maple Elementary,191,57
CALIFORNIA,6,623800,Marcum-Illinois Union Elementary,1235,60
CALIFORNIA,6,623820,Maricopa ,514,45
CALIFORNIA,6,623940,Mariposa County ,968,64
CALIFORNIA,6,623970,Mark Twain Union Elementary,528,56
CALIFORNIA,6,624000,Mark West Union Elementary,858,66
CALIFORNIA,6,624030,Martinez ,2071,70
CALIFORNIA,6,624090,Marysville Joint ,5018,49
CALIFORNIA,6,624150,Maxwell ,175,52
CALIFORNIA,6,624180,McCabe Union Elementary,807,74
CALIFORNIA,6,624210,McCloud Union Elementary,58,64.5
CALIFORNIA,6,624230,McFarland ,1709,40
CALIFORNIA,6,624300,McKinleyville Union Elementary,712,65
CALIFORNIA,6,624330,McKittrick Elementary,49,74.5
CALIFORNIA,6,624360,McSwain Union Elementary,588,73
CALIFORNIA,6,624390,Meadows Union Elementary,332,43
CALIFORNIA,6,624480,Mendocino ,286,67
CALIFORNIA,6,624500,Milpitas ,5413,71
CALIFORNIA,6,624540,Menifee Union Elementary,6439,67
CALIFORNIA,6,624570,Menlo Park City Elementary,1661,86
CALIFORNIA,6,624600,Merced City Elementary,6994,47
CALIFORNIA,6,624630,Merced River Union Elementary,114,42
CALIFORNIA,6,624660,Merced Union High,2466,53
CALIFORNIA,6,624690,Meridian Elementary,54,34.5
CALIFORNIA,6,624720,Mesa Union Elementary,847,71
CALIFORNIA,6,624750,Middletown ,921,62
CALIFORNIA,6,624780,Midway Elementary,48,54.5
CALIFORNIA,6,624870,Mill Valley Elementary,1888,90
CALIFORNIA,6,624900,Millbrae Elementary,1582,77
CALIFORNIA,6,624930,Millville Elementary,178,77
CALIFORNIA,6,625020,Mineral Elementary,60,44.5
CALIFORNIA,6,625110,Mission Union Elementary,73,72
CALIFORNIA,6,625130,Modesto City Elementary,9624,44
CALIFORNIA,6,625150,Modesto City High,3630,49
CALIFORNIA,6,625190,Modoc Joint ,447,50
CALIFORNIA,6,625230,Mojave ,1418,34
CALIFORNIA,6,625290,Monroe Elementary,118,52
CALIFORNIA,6,625320,Monrovia ,3152,61
CALIFORNIA,6,625350,Monson-Sultana Joint Union Elementary,298,40
CALIFORNIA,6,625380,Montague Elementary,97,57
CALIFORNIA,6,625410,Monte Rio Union Elementary,56,74.5
CALIFORNIA,6,625470,Montebello ,16414,43
CALIFORNIA,6,625500,Montecito Union Elementary,250,93
CALIFORNIA,6,625530,Monterey Peninsula ,5634,52
CALIFORNIA,6,625650,Montgomery Elementary,19,69.5
CALIFORNIA,6,625690,Moorpark ,3680,71
CALIFORNIA,6,625740,Moraga Elementary,1242,93
CALIFORNIA,6,625770,Moreland Elementary,2664,73
CALIFORNIA,6,625800,Moreno Valley ,19192,47
CALIFORNIA,6,625830,Morgan Hill ,4947,61
CALIFORNIA,6,625860,Morongo ,4699,56
CALIFORNIA,6,625980,Mother Lode Union Elementary,759,65
CALIFORNIA,6,626040,Mt. Shasta Union Elementary,371,67
CALIFORNIA,6,626070,Mountain Elementary,69,82
CALIFORNIA,6,626100,Mountain Empire ,1482,52
CALIFORNIA,6,626130,Mountain House Elementary,27,49.5
CALIFORNIA,6,626190,Mountain View Elementary,4991,45
CALIFORNIA,6,626220,Mountain View Elementary,1919,61
CALIFORNIA,6,626280,Mountain View Whisman,3002,67
CALIFORNIA,6,626310,Mountain View-Los Altos Union High,899,79
CALIFORNIA,6,626340,Mt. Baldy Joint Elementary,83,82
CALIFORNIA,6,626370,Mt. Diablo ,17767,61
CALIFORNIA,6,626400,Mt. Pleasant Elementary,1716,49
CALIFORNIA,6,626430,Mulberry Elementary,61,67
CALIFORNIA,6,626460,Mupu Elementary,93,72
CALIFORNIA,6,626490,Muroc Joint ,1134,60
CALIFORNIA,6,626640,Napa Valley ,9628,58
CALIFORNIA,6,626670,National Elementary,3367,52
CALIFORNIA,6,626760,Needles ,470,36
CALIFORNIA,6,626820,Nevada City Elementary,679,73
CALIFORNIA,6,626880,Nevada Joint Union High,798,68
CALIFORNIA,6,626910,New Haven ,6677,58
CALIFORNIA,6,626970,New Hope Elementary,129,47
CALIFORNIA,6,627030,New Jerusalem Elementary,552,53
CALIFORNIA,6,627040,Mountain Union Elementary,41,54.5
CALIFORNIA,6,627060,Newark ,3415,55
CALIFORNIA,6,627120,Newcastle Elementary,347,78
CALIFORNIA,6,627180,Newhall,4102,78
CALIFORNIA,6,627200,Newman-Crows Landing ,1491,47
CALIFORNIA,6,627240,Newport-Mesa ,11487,66
CALIFORNIA,6,627300,Nicasio,27,69.5
CALIFORNIA,6,627450,Norris Elementary,2488,69
CALIFORNIA,6,627480,North County,508,65
CALIFORNIA,6,627510,North Cow Creek Elementary,186,77
CALIFORNIA,6,627590,Monterey County,2177,38
CALIFORNIA,6,627690,Norwalk-La Mirada ,10704,57
CALIFORNIA,6,627720,Novato ,4208,69
CALIFORNIA,6,627750,Nuestro Elementary,506,51
CALIFORNIA,6,627780,Nuview Union,1360,51
CALIFORNIA,6,627810,Oak Grove Elementary,7531,60
CALIFORNIA,6,627840,Oak Grove Union Elementary,654,74
CALIFORNIA,6,627850,Oak Park ,2291,90
CALIFORNIA,6,627870,Oak Run Elementary,7,50
CALIFORNIA,6,627900,Oak Valley Union Elementary,253,62
CALIFORNIA,6,627930,Oak View Union Elementary,263,70
CALIFORNIA,6,628050,Oakland ,24177,48
CALIFORNIA,6,628080,Oakley Union Elementary,3148,60
CALIFORNIA,6,628140,Ocean View,6280,70
CALIFORNIA,6,628170,Ocean View,1574,40
CALIFORNIA,6,628250,Oceanside ,10576,55
CALIFORNIA,6,628270,Ojai ,1553,68
CALIFORNIA,6,628320,Old Adobe Union,972,64
CALIFORNIA,6,628470,Ontario-Montclair Elementary,14809,46
CALIFORNIA,6,628530,Orange Center,217,26
CALIFORNIA,6,628650,Orange ,15785,67
CALIFORNIA,6,628680,Orchard Elementary,566,52
CALIFORNIA,6,628710,Orcutt Union Elementary,3200,63
CALIFORNIA,6,628830,Orick Elementary,12,50
CALIFORNIA,6,628860,Orinda Union Elementary,1702,93
CALIFORNIA,6,628950,Oro Grande Elementary,1749,50
CALIFORNIA,6,629100,Oroville City Elementary,1727,50
CALIFORNIA,6,629130,Oroville Union High,634,44
CALIFORNIA,6,629160,Outside Creek Elementary,75,42
CALIFORNIA,6,629190,Owens Valley ,51,44.5
CALIFORNIA,6,629220,Oxnard,10202,42
CALIFORNIA,6,629270,Oxnard Union High,4216,53
CALIFORNIA,6,629280,Pacheco Union Elementary,377,52
CALIFORNIA,6,629340,Pacific Elementary,59,64.5
CALIFORNIA,6,629370,Pacific Grove ,1050,79
CALIFORNIA,6,629400,Pacific Union Elementary,233,60
CALIFORNIA,6,629430,Pacific Union Elementary,361,61
CALIFORNIA,6,629490,Pajaro Valley ,10478,43
CALIFORNIA,6,629540,Palermo Union Elementary,830,49
CALIFORNIA,6,629550,Palm Springs ,12690,47
CALIFORNIA,6,629580,Palmdale Elementary,13901,44
CALIFORNIA,6,629610,Palo Alto ,6454,88
CALIFORNIA,6,629640,Palo Verde ,1815,35
CALIFORNIA,6,629670,Palo Verde Union Elementary,360,55
CALIFORNIA,6,629700,Palos Verdes Peninsula ,6416,87
CALIFORNIA,6,629770,Panoche Elementary,4,70
CALIFORNIA,6,629790,Paradise Elementary,134,62
CALIFORNIA,6,629820,Paradise ,2290,56
CALIFORNIA,6,629850,Paramount ,8380,47
CALIFORNIA,6,629910,Parlier ,1706,32
CALIFORNIA,6,629940,Pasadena ,10014,52
CALIFORNIA,6,630030,Patterson Joint ,3098,48
CALIFORNIA,6,630090,Peninsula Union,24,49.5
CALIFORNIA,6,630180,Perris Elementary,3300,40
CALIFORNIA,6,630210,Perris Union High,3969,48
CALIFORNIA,6,630230,Petaluma City Elementary,1417,67
CALIFORNIA,6,630250,Petaluma Joint Union High,2661,67
CALIFORNIA,6,630330,Piedmont City ,1364,93
CALIFORNIA,6,630360,Pierce Joint ,725,50
CALIFORNIA,6,630390,Pine Ridge Elementary,57,74.5
CALIFORNIA,6,630450,Piner-Olivet Union Elementary,926,60
CALIFORNIA,6,630480,Pioneer Union Elementary,244,71
CALIFORNIA,6,630510,Pioneer Union Elementary,1066,72
CALIFORNIA,6,630520,Pioneer Union Elementary,45,34.5
CALIFORNIA,6,630600,Pittsburg ,5413,46
CALIFORNIA,6,630630,Pixley Union Elementary,705,33
CALIFORNIA,6,630660,Placentia-Yorba Linda ,13703,72
CALIFORNIA,6,630720,Placer Hills Union Elementary,628,75
CALIFORNIA,6,630750,Placer Union High,1092,75
CALIFORNIA,6,630780,Placerville Union Elementary,797,66
CALIFORNIA,6,630810,Plainsburg Union Elementary,92,67
CALIFORNIA,6,630840,Planada Elementary,484,50
CALIFORNIA,6,630870,Plaza Elementary,84,72
CALIFORNIA,6,630900,Pleasant Grove Joint Union,108,67
CALIFORNIA,6,630930,Pleasant Ridge Union Elementary,1087,75
CALIFORNIA,6,630960,Pleasant Valley Elementary,345,66
CALIFORNIA,6,630990,Pleasant Valley,4898,72
CALIFORNIA,6,631020,Pleasant Valley Joint Union Elementary,80,67
CALIFORNIA,6,631050,Pleasant View Elementary,358,41
CALIFORNIA,6,631140,Plum Valley Elementary,13,50
CALIFORNIA,6,631170,Plumas ,1112,66
CALIFORNIA,6,631180,Plumas Lake Elementary,657,67
CALIFORNIA,6,631230,Point Arena Joint Union High,48,54.5
CALIFORNIA,6,631290,Pollock Pines Elementary,445,61
CALIFORNIA,6,631320,Pomona ,14737,46
CALIFORNIA,6,631350,Pond Union Elementary,142,57
CALIFORNIA,6,631380,Pope Valley Union Elementary,43,64.5
CALIFORNIA,6,631400,Potter Valley Community ,132,47
CALIFORNIA,6,631470,Portola Valley Elementary,484,90
CALIFORNIA,6,631530,Poway ,18316,82
CALIFORNIA,6,631620,Princeton Joint ,109,62
CALIFORNIA,6,631680,Raisin City Elementary,248,27
CALIFORNIA,6,631710,Ramona City ,3184,68
CALIFORNIA,6,631740,Rancho Santa Fe Elementary,504,93
CALIFORNIA,6,631830,Ravendale-Termo Elementary,165,62
CALIFORNIA,6,631860,Ravenswood City Elementary,2721,38
CALIFORNIA,6,631920,Raymond-Knowles Union Elementary,54,34.5
CALIFORNIA,6,631950,Ready Springs Union Elementary,166,52
CALIFORNIA,6,631980,Red Bluff Union Elementary,1321,49
CALIFORNIA,6,632010,Red Bluff Joint Union High,437,52
CALIFORNIA,6,632040,Redding Elementary,2219,63
CALIFORNIA,6,632070,Redlands ,11256,66
CALIFORNIA,6,632130,Redwood City Elementary,5865,53
CALIFORNIA,6,632160,Reed Union Elementary,898,94
CALIFORNIA,6,632250,Reeds Creek Elementary,92,52
CALIFORNIA,6,632270,Reef-Sunset ,1407,28
CALIFORNIA,6,632310,Rescue Union Elementary,2761,82
CALIFORNIA,6,632340,Kashia Elementary,6,50
CALIFORNIA,6,632370,Rialto ,14240,46
CALIFORNIA,6,632400,Richfield Elementary,166,67
CALIFORNIA,6,632430,Richgrove Elementary,440,33
CALIFORNIA,6,632520,Richmond Elementary,154,77
CALIFORNIA,6,632550,West Contra Costa ,15707,45
CALIFORNIA,6,632610,Rim of the World ,2160,61
CALIFORNIA,6,632640,Rincon Valley Union Elementary,1933,74
CALIFORNIA,6,632710,Rio Bravo-Greeley Union Elementary,650,56
CALIFORNIA,6,632730,Rio Dell Elementary,195,57
CALIFORNIA,6,632760,Rio Elementary,2992,40
CALIFORNIA,6,632880,Ripon ,1687,66
CALIFORNIA,6,633110,River Delta Joint ,1240,55
CALIFORNIA,6,633150,Riverside ,22316,60
CALIFORNIA,6,633210,Roberts Ferry Union Elementary,84,57
CALIFORNIA,6,633240,Robla Elementary,1139,42
CALIFORNIA,6,633270,Rockford Elementary,255,52
CALIFORNIA,6,633330,Rohnerville Elementary,462,56
CALIFORNIA,6,633390,Romoland Elementary,2016,49
CALIFORNIA,6,633480,Rosedale Union Elementary,3684,65
CALIFORNIA,6,633510,Roseland Elementary,1230,51
CALIFORNIA,6,633570,Rosemead Elementary,1923,69
CALIFORNIA,6,633600,Roseville City Elementary,6416,76
CALIFORNIA,6,633630,Roseville Joint Union High,2524,71
CALIFORNIA,6,633660,Ross Elementary,212,93
CALIFORNIA,6,633690,Round Valley Joint Elementary,89,62
CALIFORNIA,6,633720,Round Valley ,191,27
CALIFORNIA,6,633750,Rowland ,8553,58
CALIFORNIA,6,633840,Sacramento City ,24889,52
CALIFORNIA,6,633860,Saddleback Valley ,16340,75
CALIFORNIA,6,633900,Salida Union Elementary,1833,57
CALIFORNIA,6,633930,Salinas City Elementary,4435,39
CALIFORNIA,6,633980,Salinas Union High,6218,45
CALIFORNIA,6,634050,San Antonio Union Elementary,111,72
CALIFORNIA,6,634080,San Ardo Union Elementary,65,27
CALIFORNIA,6,634140,San Benito High,756,53
CALIFORNIA,6,634170,San Bernardino City ,28487,42
CALIFORNIA,6,634230,San Bruno Park Elementary,1687,62
CALIFORNIA,6,634290,San Carlos Elementary,2078,84
CALIFORNIA,6,634320,San Diego ,67549,61
CALIFORNIA,6,634380,San Dieguito Union High,5964,85
CALIFORNIA,6,634410,San Francisco ,27992,60
CALIFORNIA,6,634425,San Gabriel ,3231,63
CALIFORNIA,6,634440,San Jacinto ,5264,46
CALIFORNIA,6,634590,San Jose ,17315,61
CALIFORNIA,6,634620,San Juan ,24015,60
CALIFORNIA,6,634680,San Leandro ,4606,49
CALIFORNIA,6,634710,San Lorenzo ,6292,51
CALIFORNIA,6,634740,San Lorenzo Valley ,2413,71
CALIFORNIA,6,634770,San Lucas Union Elementary,50,34.5
CALIFORNIA,6,634800,San Luis Coastal ,3760,72
CALIFORNIA,6,634860,San Marino ,1779,90
CALIFORNIA,6,634880,San Marcos ,10041,74
CALIFORNIA,6,634920,San Mateo-Foster City,6888,67
CALIFORNIA,6,634980,San Mateo Union High,2062,74
CALIFORNIA,6,635010,San Miguel Joint Union,353,49
CALIFORNIA,6,635040,San Pasqual Union Elementary,373,75
CALIFORNIA,6,635070,San Pasqual Valley ,381,33
CALIFORNIA,6,635090,San Rafael City Elementary,2509,60
CALIFORNIA,6,635110,San Rafael City High,498,58
CALIFORNIA,6,635130,San Ramon Valley ,16270,87
CALIFORNIA,6,635220,San Ysidro Elementary,3452,52
CALIFORNIA,6,635250,Sanger ,5861,61
CALIFORNIA,6,635310,Santa Ana ,29884,47
CALIFORNIA,6,635430,Santa Clara ,7768,65
CALIFORNIA,6,635490,Santa Clara Elementary,31,84.5
CALIFORNIA,6,635590,Santa Cruz City Elementary,1077,64
CALIFORNIA,6,635600,Santa Cruz City High,1898,66
CALIFORNIA,6,635670,Santa Maria Joint Union High,1864,45
CALIFORNIA,6,635700,Santa Monica-Malibu ,5984,75
CALIFORNIA,6,635730,Santa Paula Elementary,2291,52
CALIFORNIA,6,635760,Santa Paula Union High,383,45
CALIFORNIA,6,635790,Santa Rita Union Elementary,2014,49
CALIFORNIA,6,635810,Santa Rosa Elementary,2747,55
CALIFORNIA,6,635830,Santa Rosa High,5086,63
CALIFORNIA,6,635850,Santa Ynez Valley Union High,269,70
CALIFORNIA,6,635880,Santee Elementary,4279,74
CALIFORNIA,6,635910,Saratoga Union Elementary,1593,94
CALIFORNIA,6,635940,Saucelito Elementary,54,54.5
CALIFORNIA,6,635970,Saugus Union,5952,77
CALIFORNIA,6,636000,Sausalito Marin City,225,61
CALIFORNIA,6,636030,Savanna Elementary,1345,55
CALIFORNIA,6,636100,Scotia Union Elementary,151,52
CALIFORNIA,6,636180,Sebastopol Union Elementary,722,70
CALIFORNIA,6,636210,Seeley Union Elementary,250,45
CALIFORNIA,6,636240,Seiad Elementary,22,69.5
CALIFORNIA,6,636270,Selma ,3468,57
CALIFORNIA,6,636330,Semitropic Elementary,258,38
CALIFORNIA,6,636360,Sequoia Union Elementary,236,61
CALIFORNIA,6,636390,Sequoia Union High,2146,65
CALIFORNIA,6,636420,Shaffer Union Elementary,133,42
CALIFORNIA,6,636450,Shandon Joint ,155,57
CALIFORNIA,6,636570,Shasta Union Elementary,90,52
CALIFORNIA,6,636600,Shasta Union High,1848,70
CALIFORNIA,6,636660,Shiloh Elementary,87,52
CALIFORNIA,6,636670,Shoreline ,300,66
CALIFORNIA,6,636780,Sierra-Plumas Joint ,221,65
CALIFORNIA,6,636800,Sierra Sands ,2606,58
CALIFORNIA,6,636805,Sierra ,730,63
CALIFORNIA,6,636810,Silver Fork Elementary,11,50
CALIFORNIA,6,636820,Silver Valley ,1240,57
CALIFORNIA,6,636840,Simi Valley ,10285,69
CALIFORNIA,6,636940,Siskiyou Union High,158,57
CALIFORNIA,6,636960,Snelling-Merced Falls Union Elementary,77,67
CALIFORNIA,6,636970,Snowline Joint ,4475,58
CALIFORNIA,6,636972,Victor Valley Union High,6144,47
CALIFORNIA,6,636990,Solana Beach Elementary,1657,89
CALIFORNIA,6,637050,Soledad ,2476,44
CALIFORNIA,6,637110,Solvang Elementary,380,63
CALIFORNIA,6,637140,Somis Union,283,54
CALIFORNIA,6,637200,Sonoma Valley ,2453,48
CALIFORNIA,6,637230,Sonora Elementary,402,74
CALIFORNIA,6,637260,Sonora Union High,273,58
CALIFORNIA,6,637290,Soquel Union Elementary,1257,68
CALIFORNIA,6,637320,Soulsbyville Elementary,324,64
CALIFORNIA,6,637350,South Bay Union Elementary,429,51
CALIFORNIA,6,637380,South Bay Union Elementary,4496,50
CALIFORNIA,6,637470,South Fork Union,199,47
CALIFORNIA,6,637500,South Pasadena ,2463,84
CALIFORNIA,6,637530,South San Francisco ,4897,64
CALIFORNIA,6,637560,South Whittier Elementary,2340,45
CALIFORNIA,6,637590,Southern Humboldt Joint ,383,55
CALIFORNIA,6,637620,Southern Kern ,1543,40
CALIFORNIA,6,637630,Southern Trinity Joint ,52,44.5
CALIFORNIA,6,637650,Southside Elementary,158,77
CALIFORNIA,6,637680,Spencer Valley Elementary,1728,61
CALIFORNIA,6,637710,Spreckels Union Elementary,635,74
CALIFORNIA,6,637770,Springville Union Elementary,215,58
CALIFORNIA,6,637830,Saint Helena ,703,68
CALIFORNIA,6,637890,Standard Elementary,1864,46
CALIFORNIA,6,637950,Stanislaus Union Elementary,1994,57
CALIFORNIA,6,638010,Stockton ,20571,38
CALIFORNIA,6,638040,Stone Corral Elementary,154,22
CALIFORNIA,6,638070,Stony Creek Joint ,63,32
CALIFORNIA,6,638130,Strathmore Union Elementary,515,43
CALIFORNIA,6,638220,Sulphur Springs Union,3273,65
CALIFORNIA,6,638250,Summerville Elementary,241,66
CALIFORNIA,6,638280,Summerville Union High,364,65
CALIFORNIA,6,638340,Sundale Union Elementary,536,69
CALIFORNIA,6,638430,Sunnyside Union Elementary,231,40
